Nom                                                                                   | Id                        | Services web | Styles                                                                                                
ETA_I0//REPS.MEM.ETA_I0.19 - Température de la surface et du sol (Profondeur/moyenne) | REPS.MEM.ETA_I0.19        | WMS, WCS     | DEFAULT: TEMPSOIL, TEMPSOIL                                                                           
ETA_I0//REPS.MEM.ETA_I0.20 - Température de la surface et du sol (Profondeur/moyenne) | REPS.MEM.ETA_I0.20        | WMS, WCS     | DEFAULT: TEMPSOIL, TEMPSOIL                                                                           
ETA_I0//REPS.MEM.ETA_I0.21 - Température de la surface et du sol (Profondeur/moyenne) | REPS.MEM.ETA_I0.21        | WMS, WCS     | DEFAULT: TEMPSOIL, TEMPSOIL                                                                           
ETA_HR//REPS.MEM.ETA_HR.01 - Humidité relative                                        | REPS.MEM.ETA_HR.01        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.02 - Humidité relative                                        | REPS.MEM.ETA_HR.02        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.03 - Humidité relative                                        | REPS.MEM.ETA_HR.03        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.04 - Humidité relative                                        | REPS.MEM.ETA_HR.04        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.05 - Humidité relative                                        | REPS.MEM.ETA_HR.05        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.06 - Humidité relative                                        | REPS.MEM.ETA_HR.06        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.07 - Humidité relative                                        | REPS.MEM.ETA_HR.07        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.08 - Humidité relative                                        | REPS.MEM.ETA_HR.08        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.09 - Humidité relative                                        | REPS.MEM.ETA_HR.09        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.10 - Humidité relative                                        | REPS.MEM.ETA_HR.10        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.11 - Humidité relative                                        | REPS.MEM.ETA_HR.11        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.12 - Humidité relative                                        | REPS.MEM.ETA_HR.12        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.13 - Humidité relative                                        | REPS.MEM.ETA_HR.13        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.14 - Humidité relative                                        | REPS.MEM.ETA_HR.14        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.15 - Humidité relative                                        | REPS.MEM.ETA_HR.15        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.16 - Humidité relative                                        | REPS.MEM.ETA_HR.16        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.17 - Humidité relative                                        | REPS.MEM.ETA_HR.17        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.18 - Humidité relative                                        | REPS.MEM.ETA_HR.18        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.19 - Humidité relative                                        | REPS.MEM.ETA_HR.19        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.20 - Humidité relative                                        | REPS.MEM.ETA_HR.20        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
ETA_HR//REPS.MEM.ETA_HR.21 - Humidité relative                                        | REPS.MEM.ETA_HR.21        | WMS, WCS     | DEFAULT: HUMIDITYREL-LINEAR, HUMIDITYREL                                                              
PRES_GZ.10//REPS.MEM.PRES_GZ.10.01 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.01    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.02 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.02    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.03 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.03    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.04 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.04    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.05 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.05    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.06 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.06    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.07 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.07    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.08 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.08    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.09 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.09    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.10 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.10    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.11 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.11    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.12 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.12    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.13 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.13    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.14 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.14    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.15 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.15    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.16 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.16    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.17 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.17    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.18 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.18    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.19 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.19    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.20 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.20    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.10//REPS.MEM.PRES_GZ.10.21 - Hauteur géopotentielle à 10.0 mb                 | REPS.MEM.PRES_GZ.10.21    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-10mb-LINEAR, GEOPOTENTIELHEIGHT-10mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.01 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.01    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.02 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.02    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.03 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.03    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.04 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.04    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.05 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.05    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.06 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.06    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.07 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.07    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.08 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.08    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.09 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.09    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.10 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.10    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.11 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.11    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.12 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.12    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
PRES_GZ.50//REPS.MEM.PRES_GZ.50.13 - Hauteur géopotentielle à 50.0 mb                 | REPS.MEM.PRES_GZ.50.13    | WMS, WCS     | DEFAULT: GEOPOTENTIELHEIGHT-50mb-LINEAR, GEOPOTENTIELHEIGHT-50mb                                      
